Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-12-27T21:00:00Z,NEE,57.036541392,121,Market On Open,Filled,6901.421508432,"('EXC', 'NEE')_CLOSE_20231227_160000" 
2024-01-02T05:00:00Z,CMCSA,41.077246254,156,Market On Open,Filled,6408.050415624,"('CMCSA', 'T')_CLOSE_20240102_000000" 
2024-01-02T05:00:00Z,T,15.180921516,-201,Market On Open,Filled,-3051.365224716,"('CMCSA', 'T')_CLOSE_20240102_000000" 
2024-01-02T21:00:00Z,EXC,33.801892111,179,Market On Open,Filled,6050.538687869,"('EXC', 'NI')_OPEN_20240102_160000" 
2024-01-02T21:00:00Z,NI,25.534838253,-195,Market On Open,Filled,-4979.293459335,"('EXC', 'NI')_OPEN_20240102_160000" 
2024-01-02T21:00:00Z,OXY,57.748900094,63,Market On Open,Filled,3638.180705922,"('OXY', 'WMB')_OPEN_20240102_160000" 
2024-01-02T21:00:00Z,WMB,33.131326176,-172,Market On Open,Filled,-5698.588102272,"('OXY', 'WMB')_OPEN_20240102_160000" 
2024-01-02T21:00:00Z,CVE,15.571357358,117,Market On Open,Filled,1821.848810886,"('CVE', 'HAL')_OPEN_20240102_160000" 
2024-01-02T21:00:00Z,HAL,34.57814424,-182,Market On Open,Filled,-6293.22225168,"('CVE', 'HAL')_OPEN_20240102_160000" 
2024-01-02T21:00:00Z,CNP,27.693675724,-62,Market On Open,Filled,-1717.007894888,"('CNP', 'NEE')_OPEN_20240102_160000" 
2024-01-02T21:00:00Z,NEE,57.975765876,255,Market On Open,Filled,14783.82029838,"('CNP', 'NEE')_OPEN_20240102_160000" 
2024-01-05T21:00:00Z,KMI,16.344089636,77,Market On Open,Filled,1258.494901972,"('KMI', 'SLB')_CLOSE_20240105_160000" 
2024-01-05T21:00:00Z,SLB,48.210433583,-444,Market On Open,Filled,-21405.432510852,"('KMI', 'SLB')_CLOSE_20240105_160000" 
2024-01-05T21:00:00Z,OXY,55.966945102,-85,Market On Open,Filled,-4757.19033367,"('OXY', 'SU')_CLOSE_20240105_160000" 
2024-01-05T21:00:00Z,SU,30.602708341,228,Market On Open,Filled,6977.417501748,"('OXY', 'SU')_CLOSE_20240105_160000" 
2024-01-05T21:00:00Z,CVE,15.111166459,-117,Market On Open,Filled,-1768.006475703,"('CVE', 'SLB')_CLOSE_20240105_160000" 
2024-01-05T21:00:00Z,SLB,48.210433583,155,Market On Open,Filled,7472.617205365,"('CVE', 'SLB')_CLOSE_20240105_160000" 
2024-01-08T21:00:00Z,OXY,56.41243385,43,Market On Open,Filled,2425.73465555,"('OXY', 'SLB')_OPEN_20240108_160000" 
2024-01-08T21:00:00Z,SLB,47.7387165515,-141,Market On Open,Filled,-6731.1590337615,"('OXY', 'SLB')_OPEN_20240108_160000" 
2024-01-08T21:00:00Z,BAX,38.636865155,97,Market On Open,Filled,3747.775920035,"('BAX', 'MDT')_OPEN_20240108_160000" 
2024-01-08T21:00:00Z,MDT,81.616160148,-70,Market On Open,Filled,-5713.13121036,"('BAX', 'MDT')_OPEN_20240108_160000" 
2024-01-08T21:00:00Z,EXC,33.746372989,14,Market On Open,Filled,472.449221846,"('EXC', 'NEE')_OPEN_20240108_160000" 
2024-01-08T21:00:00Z,NEE,59.711908104,-113,Market On Open,Filled,-6747.445615752,"('EXC', 'NEE')_OPEN_20240108_160000" 
2024-01-16T21:00:00Z,INTC,45.73744767,102,Market On Open,Filled,4665.21966234,"('INTC', 'MU')_CLOSE_20240116_160000" 
2024-01-16T21:00:00Z,MU,83.174780642,-100,Market On Open,Filled,-8317.4780642,"('INTC', 'MU')_CLOSE_20240116_160000" 
2024-01-16T21:00:00Z,KMI,16.161065116,92,Market On Open,Filled,1486.817990672,"('KMI', 'WMB')_CLOSE_20240116_160000" 
2024-01-16T21:00:00Z,WMB,31.928076999,-563,Market On Open,Filled,-17975.507350437,"('KMI', 'WMB')_CLOSE_20240116_160000" 
