Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2024-01-23T21:00:00Z,EXC,32.29362263,95,Market On Open,Filled,3067.89414985,"('EXC', 'PNM')_OPEN_20240123_160000" 
2024-01-23T21:00:00Z,PNM,35.572840866,-201,Market On Open,Filled,-7150.141014066,"('EXC', 'PNM')_OPEN_20240123_160000" 
2024-01-24T21:00:00Z,GOOG,150.66892544,-65,Market On Open,Filled,-9793.4801536,"('GOOG', 'GOOGL')_OPEN_20240124_160000" 
2024-01-24T21:00:00Z,GOOGL,148.972515,65,Market On Open,Filled,9683.213475,"('GOOG', 'GOOGL')_OPEN_20240124_160000" 
2024-01-24T21:00:00Z,CMCSA,41.15258279,-89,Market On Open,Filled,-3662.57986831,"('CMCSA', 'VZ')_OPEN_20240124_160000" 
2024-01-24T21:00:00Z,VZ,36.945467814,92,Market On Open,Filled,3398.983038888,"('CMCSA', 'VZ')_OPEN_20240124_160000" 
2024-01-25T21:00:00Z,CMCSA,42.781735381,89,Market On Open,Filled,3807.574448909,"('CMCSA', 'VZ')_CLOSE_STOP_LOSS_20240125_160000" 
2024-01-25T21:00:00Z,VZ,37.703643759,-92,Market On Open,Filled,-3468.735225828,"('CMCSA', 'VZ')_CLOSE_STOP_LOSS_20240125_160000" 
2024-01-25T21:00:00Z,EXC,32.29362263,27,Market On Open,Filled,871.92781101,"('EXC', 'NEE')_OPEN_20240125_160000" 
2024-01-25T21:00:00Z,NEE,55.338347628,-207,Market On Open,Filled,-11455.037958996,"('EXC', 'NEE')_OPEN_20240125_160000" 
2024-01-26T21:00:00Z,INTC,43.132337382,175,Market On Open,Filled,7548.15904185,"('INTC', 'MU')_CLOSE_CLOSE_20240126_160000" 
2024-01-26T21:00:00Z,MU,87.8711721,-173,Market On Open,Filled,-15201.7127733,"('INTC', 'MU')_CLOSE_CLOSE_20240126_160000" 
2024-01-26T21:00:00Z,EXC,32.358394939,-27,Market On Open,Filled,-873.676663353,"('EXC', 'NEE')_CLOSE_STOP_LOSS_20240126_160000" 
2024-01-26T21:00:00Z,NEE,55.471167252,207,Market On Open,Filled,11482.531621164,"('EXC', 'NEE')_CLOSE_STOP_LOSS_20240126_160000" 
2024-01-30T21:00:00Z,KMI,16.018937718,100,Market On Open,Filled,1601.8937718,"('KMI', 'SLB')_CLOSE_PAIR DRAWDOWN_20240130_160000" 
2024-01-30T21:00:00Z,SLB,47.181232787,-576,Market On Open,Filled,-27176.390085312,"('KMI', 'SLB')_CLOSE_PAIR DRAWDOWN_20240130_160000" 
2024-01-30T21:00:00Z,OXY,56.935398902,-68,Market On Open,Filled,-3871.607125336,"('OXY', 'SLB')_CLOSE_PAIR TIMEOUT_20240130_160000" 
2024-01-30T21:00:00Z,SLB,47.181232787,225,Market On Open,Filled,10615.777377075,"('OXY', 'SLB')_CLOSE_PAIR TIMEOUT_20240130_160000" 
2024-01-31T21:00:00Z,OXY,56.034736868,80,Market On Open,Filled,4482.77894944,"('OXY', 'XOM')_OPEN_20240131_160000" 
2024-01-31T21:00:00Z,XOM,97.452969374,-117,Market On Open,Filled,-11401.997416758,"('OXY', 'XOM')_OPEN_20240131_160000" 
2024-02-02T21:00:00Z,KMI,15.656139477,15,Market On Open,Filled,234.842092155,"('KMI', 'PSX')_OPEN_20240202_160000" 
2024-02-02T21:00:00Z,PSX,135.871112304,-81,Market On Open,Filled,-11005.560096624,"('KMI', 'PSX')_OPEN_20240202_160000" 
2024-02-02T21:00:00Z,EPD,23.918549568,-262,Market On Open,Filled,-6266.659986816,"('EPD', 'PAA')_OPEN_20240202_160000" 
2024-02-02T21:00:00Z,PAA,13.54971016,804,Market On Open,Filled,10893.96696864,"('EPD', 'PAA')_OPEN_20240202_160000" 
2024-02-05T21:00:00Z,DVN,38.73543219,253,Market On Open,Filled,9800.06434407,"('DVN', 'EPD')_OPEN_20240205_160000" 
2024-02-05T21:00:00Z,EPD,23.77446192,-254,Market On Open,Filled,-6038.71332768,"('DVN', 'EPD')_OPEN_20240205_160000" 
2024-02-06T21:00:00Z,EPD,23.648385228,262,Market On Open,Filled,6195.876929736,"('EPD', 'PAA')_CLOSE_CLOSE_20240206_160000" 
2024-02-06T21:00:00Z,PAA,13.54971016,-804,Market On Open,Filled,-10893.96696864,"('EPD', 'PAA')_CLOSE_CLOSE_20240206_160000" 
2024-02-09T21:00:00Z,GILD,69.062924076,102,Market On Open,Filled,7044.418255752,"('GILD', 'PFE')_CLOSE_CLOSE_20240209_160000" 
2024-02-09T21:00:00Z,PFE,25.026372501,-471,Market On Open,Filled,-11787.421447971,"('GILD', 'PFE')_CLOSE_CLOSE_20240209_160000" 
2024-02-15T21:00:00Z,OXY,58.504294058,-80,Market On Open,Filled,-4680.34352464,"('OXY', 'XOM')_CLOSE_CLOSE_20240215_160000" 
2024-02-15T21:00:00Z,XOM,98.748027942,117,Market On Open,Filled,11553.519269214,"('OXY', 'XOM')_CLOSE_CLOSE_20240215_160000" 
2024-02-16T21:00:00Z,AMAT,192.576942776,57,Market On Open,Filled,10976.885738232,"('AMAT', 'NVDA')_CLOSE_STOP_LOSS_20240216_160000" 
2024-02-16T21:00:00Z,NVDA,71.9024180417,-169,Market On Open,Filled,-12151.508649047,"('AMAT', 'NVDA')_CLOSE_STOP_LOSS_20240216_160000" 
2024-02-20T21:00:00Z,DVN,41.355631144,-253,Market On Open,Filled,-10462.974679432,"('DVN', 'EPD')_CLOSE_CLOSE_20240220_160000" 
2024-02-20T21:00:00Z,EPD,24.702026154,254,Market On Open,Filled,6274.314643116,"('DVN', 'EPD')_CLOSE_CLOSE_20240220_160000" 
2024-02-20T21:00:00Z,CVX,144.69023583,-70,Market On Open,Filled,-10128.3165081,"('CVX', 'XOM')_OPEN_20240220_160000" 
